publish_date,headline_text,is_kashmir,is_pakistan
20110515,Work on key J&K bridge to begin this month,True,False
20110515,Jammu: Pak violates ceasefire; fire on Indian posts,False,True
20110515,Pakistan umpire arrested with bookies,False,True
20110515,Pak parliament warns US against another raid,False,True
20110516,J&K farmer's daughter cracks IAS,True,False
20110516,'Chinese presence near LoC a concern',True,False
20110516,IT park will create 10;000 jobs: J&K govt,True,False
20110516,Anti-Facebook Pak lawyer stays 'hooked',False,True
20110516,Saudi diplomat shot dead in Pakistan,False,True
20110516,Post-Osama; Obama govt divided on ties with Pak,False,True
20110517,Chinese bank to open two branches in Pak,False,True
20110517,Never been to Pak; says Mulund blast case accused,False,True
20110517,Fugitive on 'most wanted' list given to Pak lives in Thane,False,True
20110517,25 years on; Tulbul project catches Pak fancy,False,True
20110517,Militants attack former MLA's residence in J&K,True,False
20110517,Bullet-proof cars for Indian diplomats in Pakistan,False,True
20110517,In Pics: India's most wanted in Pakistan,False,True
20110517,Pakistani actor Veena Malik injured in car accident,False,True
20110517,Fugitive on 'most wanted' list given to Pak lives in Thane,False,True
20110517,Nawaz Sharif urges Pakistan to stop treating India as 'biggest enemy',False,True
20110517,Taliban gun down Saudi diplomat in Pak,False,True
20110517,Nawaz Sharif urges Pakistan to stop treating India as 'biggest enemy',False,True
20110517,Two brothers arrested in Pak for links with Osama's couriers,False,True
20110517,Address questions related to Mumbai terror attacks: US to Pak,False,True
20110518,Pak intruder says he was harrassed by ISI,False,True
20110518,'We have nothing to do with Pakistan',False,True
20110518,Bullet-proof cars for Indian envoys in Pak,False,True
20110518,Questions over another name on list given to Pak,False,True
20110518,'Omar bungled on 2010 J&K violence',True,False
20110518,Pakistan wants China to play lead role in world affairs,False,True
20110518,China; Pak will always be good friends; partner: Chinese PM,False,True
20110518,Pakistan PM hails China ties amid strains with US,False,True
20110518,India is not enemy No. 1; Sharif tells Pak,False,True
20110518,Pak forces kill five suicide bombers,False,True
20110518,Senior Qaida man from Yemen held: Pak army,False,True
20110518,Special US representative Mark Grossman heads for Pakistan,False,True
20110518,Taliban fighters attack checkpost; kill 2 policemen in Pak,False,True
20110518,US working hard to have an understanding with Pak: Clinton,False,True
20110519,Pakistan's fourth nuclear reactor has India worried,False,True
20110519,Honda City tries to sneak into Pak; stopped by BSF,False,True
20110519,10 Lashkar supporters arrested in Kishtwar district in J&K,True,False
20110519,India; Pak to resume talks on Sir Creek boundary dispute,False,True
20110519,Another man in India's most wanted list for Pak found in Mumbai,False,True
20110519,US humiliated Pak by carrying out Abbottabad operation: Gates,False,True
20110519,Pakistan's fourth nuclear reactor has India worried,False,True
20110519,Pics: Pakistan's nuclear factory,False,True
20110519,China vows to stand behind cornered Pak,False,True
20110519,US humiliated Pak by carrying out Abbottabad operation: Gates,False,True
20110520,Bael belonged to Pakmodia St area; not suburbs; say locals,False,True
20110520,Another 'fugitive' said to be in Pakistan found in Mumbai jail,False,True
20110520,IA hijacker's name missing from most wanted list given to Pak,False,True
20110520,Villagers; cops hurt in clash over land dispute near Indo-Pak border,False,True
20110520,LeT militant involved in beheading of villager arrested in J&K,True,False
20110520,Lashkar terrorists behead Congress worker in J&K,True,False
20110520,'Pak mlitary wanted drone support',False,True
20110520,Stop aid to Pak: 3 in 4 Americans,False,True
20110520,US diplomats escape death after bomb attack in Peshawar,False,True
20110520,Pak mlitary brass wanted drone support: WikiLeaks,False,True
20110520,'US must respect Pak sovereignty',False,True
20110520,US backs aid to Pakistan despite public opposition,False,True
20110520,3 in 4 Americans say stop; yet aid to Pak will flow,False,True
20110521,Pak writers book upsets Indian historians,False,True
20110521,Antony expresses concern over deepening China-Pak strategic nexus,False,True
20110521,Pakistani writer's book upsets historians in India,False,True
20110521,16 dead in NATO fuel truck blast in Pak,False,True
20110521,16 people killed in blast in NATO fuel tanker in Pakistan,False,True
20110521,American troops embedded with Pak forces: US cables,False,True
20110522,'Release my son; then look for him in Pak',False,True
20110522,Pakistan's India obsession a mistake: Obama,False,True
20110522,Another Osama-type action in Pak; if required: Obama,False,True
20110522,Militants blow up Nato oil tankers in Pakistan; 16 killed,False,True
20110523,Ties with Pakistan prone to accidents: PM,False,True
20110523,Dawood's Karachi home guarded by Pak Rangers,False,True
20110523,'Pak's proposals on Sir Creek to be examined',False,True
20110523,'Pak's proposals on Sir Creek to be examined',False,True
20110523,Pak military base siege ends after 16hrs; planes destroyed; 12 killed,False,True
20110523,Pak military base siege ends after 16hrs; planes destroyed; 12 killed,False,True
20110523,US trial puts ISI in spotlight amid Pak terror drama,False,True
20110523,Terrorists attack Pakistan military base; at least 12 killed,False,True
20110523,Osama's Yemeni wife led US to Abbottabad?,False,True
20110523,ISI warns US: Stop drone strikes or else ..,False,True
20110523,Kashmir issue key to regional peace; says Gilani,True,True
20110523,Chicago trial puts ISI in spotlight amid Pak terror drama,False,True
20110523,Pak nuke security in focus again after naval base attack,False,True
20110524,Indrani Bagchi: Pakistan can't save its aircraft; what about its nukes?,False,True
20110524,Naval base attack: Big blow to Pakistan's snooping capabilities,False,True
20110524,Forces keeping vigil along J&K border: Chidambaram,True,False
20110524,Naval base attack raises questions over safety of Pak nukes,False,True
20110524,Lashkar threat to blow up temples in J&K,True,False
20110524,Sania being counted among women who shake Pak,False,True
20110524,Is Irish reconciliation a guide for Kashmir?,True,False
20110524,Karachi attack revives fears of infiltration in Pak army,False,True
20110524,China rejects Pakistan's naval base request,False,True
20110524,Brazen attack hints at inside job: Experts,False,True
20110524,Mullah Omar: Dead or alive?,False,True
20110524,Pak wrests naval base after 17-hr Taliban siege,False,True
20110524,Pak under tremendous pressure and threat from terrorists: US,False,True
20110524,Headley's diary provides telephone numbers of Pak handlers,False,True
20110525,Sania Mirza a great 'shaker' in Pakistan,False,True
20110525,BJP wants de-nuclearisation of Pakistan,False,True
20110525,How to keep Pakistan nuclear arsenal safe,False,True
20110525,Sania Mirza a great 'shaker' in Pakistan,False,True
20110525,Pakistan officers taught anti-US courses: WikiLeaks,False,True
20110526,Breakthrough in Jama firing probe; calls traced to Pakistan,False,True
20110526,Pak N-arsenal safety a concern: Antony,False,True
20110526,Rana wanted top Pakistan military honours for 26/11 attackers,False,True
20110526,Pak court issues notice to federal govt on Facebook ban,False,True
20110526,US cutting back troops in Pakistan: Pentagon,False,True
20110526,Rana wanted top Pakistan military honours for 26/11 attackers,False,True
20110526,Pak court issues notice to federal govt on Facebook ban,False,True
20110526,Terror fury continues in Pakistan; 11 killed in Taliban attack,False,True
20110526,Baloch separatist movement not fuelled by India: US,False,True
20110526,Mysterious 'Major Iqbal' is Pakistan's latest albatross,False,True
20110527,Two more bear cubs to be released at Pakke,False,True
20110527,Pakmodia street shooting: Cops may invoke MCOCA,False,True
20110527,'There was talk of taking Rahul to Pak',False,True
20110527,Pak high commission rejects visa applications by Sarabjit kin,False,True
20110527,'Pak supports militants in Kashmir',True,True
20110527,US bows to Pak demand;cuts troops,False,True
20110527,US gives clean chit to Pakistan on Osama's whereabouts,False,True
20110527,CIA team to examine Osama bin Laden compound in Abbottabad,False,True
20110527,Pak supports militants in Kashmir: Hizbul Mujahideen chief,True,True
20110527,Hillary Clinton gives clean chit to Pakistan,False,True
20110527,36 killed in northwest Pakistan suicide bomb attack,False,True
20110527,Pak Islamist leader warned of threats from Taliban: Report,False,True
20110527,US bows to Pak demand;cuts troops,False,True
20110528,India should utilise Afghan; Pak transit trade: CII,False,True
20110528,Supply of 'heavy' arms to Pak put on hold; France tells India,False,True
20110528,Germany asks Pak to come clean on support to Osama,False,True
20110528,Pak refuses visas to Sikh devotees,False,True
20110528,'ISI used Pak Navy to train 26/11 men',False,True
20110528,Pak was unaware of Osama: Hillary,False,True
20110528,Taliban aims to take over Pakistan; its nukes: Wall Street Journal,False,True
20110528,Ilyas Kashmiri in list of 5 terrorists US hands over to Pak,True,True
20110528,CIA team visits Osama hideout; searches for over six hours,False,True
20110528,US hands over list of five terrorist to Pak: Report,False,True
20110528,Taliban aims to take over Pakistan; its nukes: Wall Street Journal,False,True
20110528,Hillary clean chit: 'Pak was unaware of Osama',False,True
20110528,Pak shutting down American intel fusion cells,False,True
20110529,Pak theatre group to stage play on Dara Shikoh,False,True
20110529,Roadmap for Kashmir: the path not trodden,True,False
20110529,What can be done with; for; to Pakistan,False,True
20110529,Short-range nukes show Pak targeting Indian forces: Expert,False,True
20110529,Threat to nukes but Pak still in denial,False,True
20110529,Dismantling of terror camps in Pakistan key to normalising ties; Antony,False,True
20110529,Pak seeks clarification on errors in India's wanted list,False,True
20110529,Pak PM Gilani attended funeral of Headley's father in 2010,False,True
20110529,Pak PM Gilani attended funeral of Headley's father in 2010,False,True
20110529,France unsure about Pakistan's nuclear deterrent: WikiLeaks,False,True
20110529,5 arrested in Karachi for links to attack on Mehran naval base,False,True
20110529,CIA team searches Osama lair for 6 hrs,False,True
20110529,Unknown gunmen attack Zardari's security officer,False,True
20110529,Pak PM Gilani attended funeral of Headley's father in 2010,False,True
20110530,'Martial rule or democracy; theatre is always throttled in Pakistan',False,True
20110530,J&K gets self-rule via panchayat polls,True,False
20110530,Pakistan seeks 'clarifications' on India's terror list,False,True
20110530,Pak visa refusal direct interference in Sikh affairs: Takht,False,True
20110530,Minor earthquake measuring 4.4 jolts Kashmir Valley,True,False
20110530,No word from Pak on visit of its judicial commission on 26/11,False,True
20110530,J&K gets self-rule via panchayat polls,True,False
20110530,Cannot defend Hafiz Saeed in US lawsuit: Pak govt to court,False,True
20110530,Pak: Probe to reveal Laden support group,False,True
20110530,Attack on Pak navy HQ: Ex-commando detained,False,True
20110530,Cannot defend Hafiz Saeed in US lawsuit: Pak govt to court,False,True
20110530,Pakistani child sex offender deported from London,False,True
20110531,Kashmiri women regain lost social space,True,False
20110531,India; Germany discuss Pak; sign four agreements,False,True
20110531,India-Pak talks: No agreement on Siachen,False,True
20110531,Pak in no hurry to send 26/11 judicial panel to India,False,True
20110531,Kashmiri women regain lost social space,True,False
20110531,Benazir case: Musharraf a proclaimed offender,False,True
20110531,Jamiat Ulema-e-Islam leader gunned down in Pakistan,False,True
20110601,India; Pak to talk energy trade in Oct,False,True
20110601,J&K govt urges highway ministry to fund 44 projects,True,False
20110601,Make public details on appointment of J&K interlocutors: CIC,True,False
20110601,Reporter who exposed Pak Navy men's links with al-Qaida killed,False,True
20110601,'Abducted Pak journalist tortured; killed',False,True
20110601,Majority of Pakistanis for 'Islamisation' of society: Poll,False,True
20110601,Ilyas Kashmiri's men behind Karachi siege,True,True
20110601,Slain scribe was warned by ISI over terror reports,False,True
20110601,67% of Pakistanis for 'Islamisation' of society: Poll,False,True
20110602,Pak spy gets over six years in jail,False,True
20110602,Army generals are political duffers; out to ruin Pakistan: Asma Jahangir,False,True
20110602,Moderate Hurriyat revokes Ansari's suspension,True,False
20110602,Pak 'jirga' bans mobile phones with camera,False,True
20110602,Pak 'jirga' bans mobile phones with camera,False,True
20110602,25 Pak securitymen killed in Taliban attack,False,True
20110602,Autopsy shows 15 torture marks on Shahzad's body,False,True
20110602,US wants N Waziristan operation by July; Pak drags feet,False,True
20110602,ISI's Major Iqbal sought progress report on Mumbai terror plot,False,True
20110603,India; Pakistan need more time to resolve Siachen dispute: Antony,False,True
20110603,Taliban vow more attacks against Pak govt; military facilities,False,True
20110603,Taliban vow more attacks against Pak,False,True
20110603,Taliban vow more attacks against Pak govt; military facilities,False,True
20110603,'After threats; slain scribe wanted to shift abroad',False,True
20110603,Taliban vow more attacks against Pak govt; military facilities,False,True
20110603,Pakistan jacks up annual defence spending to Rs 495 billion,False,True
20110603,Pakistan vital for success in war against terrorism: US,False,True
20110604,Hurriyat heir apparent sour about Pakistan,True,True
20110604,Pak beginning to recognize enemy within; feel Indian agencies,False,True
20110604,Kashmir ki kaliya,True,False
20110604,Ilyas Kashmiri killed in drone strike; confirms HuJI,True,False
20110604,Ilyas Kashmiri killed in US drone strike; confirms HuJI,True,False
20110604,Taliban fighters carry out fresh attacks in northwest Pakistan,False,True
20110604,20 injured in grenade attack at Karachi hotel,False,True
20110604,Ilyas Kashmiri killed in US drone strike; confirms HuJI,True,True
20110604,Ilyas Kashmiri killed in US drone strike,True,True
20110605,Peacock protectors seek eco-tourism tag for Pakidi,False,True
20110605,Plight of Hindus in Pak; Malaysia worrisome: BJP,False,True
20110605,26/11 key plotter Kashmiri killed in US drone strike,True,False
20110605,IIyas Kashmiri one of most dreaded terrorists to step out of J&K,True,False
20110605,Kashmiri had become a major worry for Pak,True,True
20110605,Col faced CoI after Ilyas Kashmiri attack,True,False
20110605,BSF nabs 5 Pak nationals for illegally entering India,False,True
20110605,Dalbir hopeful of bringing back good news from Pakistan,False,True
20110605,Headley linking ISI to 26/11: Pak says he can't be trusted,False,True
20110605,Pak forces gun down 26 militants,False,True
20110605,Pak fans get ready to welcome Afridi,False,True
20110605,Headley linking ISI to 26/11: Pak says he can't be trusted,False,True
20110605,Pak intelligence agencies uncover plot to assassinate Zardari,False,True
20110605,'Despite ban; LeT plotting attacks from Pak soil',False,True
20110606,India yet to get confirmation of Ilyas Kashmiri's death,True,False
20110606,US missile strike kills 18 militants in Pak,False,True
20110606,25 killed; 50 injured in two separate blasts in Pakistan,False,True
20110606,Ilyas Kashmiri wanted to create Laskhar-e-Osama; target embassies,True,True
20110607,Pending J&K passport cases put on fast track,True,False
20110607,China still supplying N-reactors to Pak: WikiLeaks,False,True
20110607,Dalbir Kaur leaves for Pakistan,False,True
20110607,Over 250 militants active in J&K: Police,True,False
20110607,US declines to confirm Ilyas Kashmiri's killing,True,False
20110607,Pak put on alert following Kashmiri's death,True,True
20110607,Kashmiri dead or alive? Gilani says yes; US says no,True,True
20110608,David Headley told me ISI arms Kashmir terrorists; says Rana,True,False
20110608,David Headley told me ISI arms Kashmir terrorists; says Rana,True,False
20110608,Row in Pak over budget by Christian FM,False,True
20110608,Pak prosecutors to ask court to begin impounding Musharraf assets,False,True
20110608,22 militants killed in US drone strikes in Pak tribal belt,False,True
20110608,Headley provided info about LeT leaders in Pak: US attorney,False,True
20110609,Slain Pak journo wanted to alert India about al-Qaida threat,False,True
20110609,Nail real culprits of Mumbai attack: Chidambaram to Pak,False,True
20110609,Sopore: Most dangerous place in J&K,True,False
20110609,3 feared killed; 16 commercial structures; vehicles washed away in J&K cloud burst,True,False
20110609,Unsafe Pakistan nuclear arsenal,False,True
20110609,3 feared killed; 16 commercial structures; vehicles washed away in J&K cloud burst,True,False
20110609,Pak American Council Candidate in Texas Smeared by Flier,False,True
20110609,Pakistan court upholds Shahid Afridi overseas ban,False,True
20110609,Pak paramilitary trooper guns down youth at point blank range,False,True
20110610,Indo-Pak foreign secretary-level talks by month-end,False,True
20110610,We are worried about Pak nukes: India,False,True
20110610,8 soldiers killed in attack on security check post in Pakistan,False,True
20110610,Pak army chief for conditional intelligence exchange with US,False,True
20110610,Female aide to Musharraf booked for possessing liquor,False,True
20110611,Pak confines train crew; India protests,False,True
20110611,Pak military; intelligence hand in glove with militants: US media,False,True
20110611,Trial took 26/11 plot to doorstep of Pak govt: US paper,False,True
20110611,Pak says it's serious on 26/11 case; blames India for delay,False,True
20110611,India urges Pak for transparent 26/11 probe,False,True
20110611,'Not Pak nukes; but their vulnerability a worry',False,True
20110611,CIA chief confronts Pakistan over collusion with militants,False,True
20110611,26/11: Prosecutors given 7 days to provide papers to defence,False,True
20110611,Permanent arrest warrant against Musharraf,False,True
20110611,Ahmadiya community fit to be killed; says pamphlets in Pakistan,False,True
20110611,Sarabjit should not be pardoned by Zardari: Petition,False,True
20110612,Australian govt website omits J&K; Arunachal as part of India,True,False
20110612,Blasts kills 34 in Pakistan; as CIA chief visits,False,True
20110612,Pak should be happy Afghanistan has India's help: Karzai,False,True
20110613,No one to take Pakistani sailors home,False,True
20110613,J&K; Arunachal out of India's map in Oz site,True,False
20110613,Nat Geo maps show Arunachal in China; Kashmir in Pak: BJP,True,True
20110613,Pak judge conducting trial of 26/11 suspects transferred,False,True
20110613,India to take up with Pak ISI's nexus with 26/11 perpetrators,False,True
20110613,CIA chief makes no headway in Pak,False,True
20110613,Afghanistan upbeat after Pakistan talks on,False,True
20110613,CIA chief makes no headway in Pak; leaves abruptly,False,True
20110613,American held for spying on Pak N-facilities ; to be deported,False,True
20110614,J&K students participate in national integration camp,True,False
20110614,Nirupama Rao to visit Pak this month for talks,False,True
20110614,For fourth time; Pak transfers 26/11 judge,False,True
20110614,4 killed as 3 blasts rock Islamabad,False,True
20110614,Personal feud led to killing of Pak youngster; claim police sources,False,True
20110614,Spurned Pak landlord unleashes dogs on woman,False,True
20110614,Headley to testify against Illyas Kashmiri and Sajid Mir,True,False
20110615,Kashmiri children in Kolkata as part of Ops Sadbhavana,True,False
20110615,Youth shot dead by militants in south Kashmir,True,False
20110615,US establishes contact with Mullah Omar,False,True
20110616,Sonia's resolve to fight graft like Pak's to curb terror: BJP,False,True
20110616,J&K seeks more funds to tide over spiralling security bills,True,False
20110616,Pak court allows Dalbir to meet brother Sarabjit Singh,False,True
20110616,Pak court allows Dalbir to meet Sarabjit Singh,False,True
20110616,Afridi unapologetic at Pakistan committee,False,True
20110616,Afridi unapologetic at Pakistan committee,False,True
20110616,Zardari to become father of all 'unknown parentage' kids,False,True
20110616,Olympian boxer shot dead in Pakistan,False,True
20110617,SC judge urges PM to release 80-yr-old Pak murder convict; BJP finds it odd,False,True
20110617,Relationship with Pakistan is not an easy one: US,False,True
20110617,Pak SC judge to probe Shahzad's murder,False,True
20110617,US fears Pak nuclear weapons falling into hands of terrorists,False,True
20110617,Allegations against ISI in journalist Saleem Shahzad murder baseless: Pak military,False,True
20110618,Open Attari route for tea export to Pak: Traders,False,True
20110618,Kashmiri students leave past behind; get ready for the future,True,False
20110618,Pak hardens stand; manages to get J&K into talks agenda,True,True
20110618,Some Pakistan-based Indians willing to work with LeT: Headley,False,True
20110618,India; Pak locked in spat over their naval ships,False,True
20110618,Pakistan protests brushing of Indian warship with its frigate,False,True
20110618,India; Pakistan locked in spat over their naval ships,False,True
20110618,US to replace Pak's P3C Orions destroyed by terrorists: Report,False,True
20110618,'ISI can nab Zawahiri if it wants to',False,True
20110618,Pakistan lodges protest with India over sea incident,False,True
20110619,Naval manoeuvre sparks Indo-Pak war of words,False,True
20110619,Dawood may have fled Pakistan; say intelligence reports,False,True
20110619,Kashmiri students leave past behind,True,False
20110619,Classical music can help bridge gap: Pak singer,False,True
20110619,MV Suez crew shifted to Pakistani warship PNS Babar,False,True
20110619,Pakistani troops fire on Indian posts near LoC in Poonch,True,True
20110619,India to seek 'satisfactory closure' in 26/11 case in Pak,False,True
20110619,Dawood may have fled Pakistan; say intelligence reports,False,True
20110619,MV Suez crew shifted to Pakistani warship PNS Babar,False,True
20110619,India to seek 'satisfactory closure' in 26/11 case in Pak,False,True
20110619,MV Suez crew shifted to Pakistani warship PNS Babar,False,True
20110619,J&K: Dramatic rescue caught on camera,True,False
20110620,State data refutes claim of 1 lakh killed in Kashmir,True,False
20110620,Chidambaram to review J&K security,True,False
20110620,Rajasthan moves Pak inmate's mercy plea to guv,False,True
20110620,India may share Samjhauta chargesheet with Pakistan,False,True
20110620,PM asks Chidambaram to see if Pak prisoner can be pardoned,False,True
20110620,Kashmir; mon amour,True,False
20110620,India may share Samjhauta chargesheet with Pakistan,False,True
20110621,Pak hostages are 'prisoners',False,True
20110621,India will raise terror issue with Pak: Krishna,False,True
20110621,Infiltration attempts across LoC at 20-yr low: Army,True,False
20110621,Foreign coach not a solution for India; Pak hockey: Zaman,False,True
20110621,Drone strikes on Haqqani's men kill 11,False,True
20110621,8-year-old seized in Pak; forced to wear suicide vest,False,True
20110621,Jamaat-ud-Dawah warns India against 'striking' Pakistan,False,True
20110621,Pakistan arrests brigadier on suspected militant ties,False,True
20110621,Strange Pak doesn't have any depth in relations with neighboring countries: JUI chief,False,True
20110622,Pak officials to meet sailors in city,False,True
20110622,Kin of those in Pak jails appeal to govt,False,True
20110622,Osama's death bad; India biggest threat; say Pakistanis,False,True
20110622,Osama's death bad; India biggest threat; say Pakistanis,False,True
20110622,Kayani faces no coup threat over Osama raid; says US,False,True
20110622,2 killed in blasts in northwest Pakistan,False,True
20110622,Pak minister hints Osama behind Benazir murder,False,True
20110623,Pak should give MFN status to India: CII,False,True
20110623,Scholarships; free education for wards of Jammu and Kashmir cops,True,False
20110623,Finally; Jagir Kaur also finds support for brother's release from Pak jail,False,True
20110623,Two LeT militants killed in encounter in Jammu and Kashmir,True,False
20110623,108 militants to return home from PoK next month,True,True
20110623,'Confident & optimistic' India; Pak hold talks; Advani issues threat,False,True
20110623,Pak questions 4 serving majors on suspected militant ties,False,True
20110623,'Confident & optimistic' India; Pak hold talks; Advani issues threat,False,True
20110623,Obama; Zardari agree to take steps to repair strained relations,False,True
20110623,More Pak army officers under lens over terror links,False,True
20110623,Nirupama Rao says hopeful of resolution of Pak prisoner Chishty's case,False,True
20110624,Rescued Pak hostages may soon go home,False,True
20110624,J&K govt allocates 22 hectare land to set up Central University of Kashmir,True,False
20110624,India; Pak working to ease visa regime,False,True
20110624,108 Kashmiri youth to return home from PoK next month,True,True
20110624,Pak scientist in Ajmer jail likely to be freed,False,True
20110624,'Cellphone may link Osama bin Laden to Pak spies',False,True
20110624,Suez sailors thank Pak Govt!,False,True
20110624,Indo-Pak talks: Foreign secretaries discuss terror; CBMs and Samjhauta,False,True
20110624,Musharraf's former aide-de-camp commits suicide,False,True
20110625,Former J&K CM's son-in-law receives extortion threat,True,False
20110625,Pak sailors thank India; on way home,False,True
20110625,India; Pakistan stick to guns; but finally get talking,False,True
20110625,Harkat-ul-Mujahideen helped Osama bin Laden during Pak stay,False,True
20110625,Kashmir most peaceful this year in last 20 years,True,False
20110625,Pak warship violated safety norms; damaged Indian frigate: Navy chief,False,True
20110625,Govt never addressed the issue of thousands of 'missing' Kashmiris,True,False
20110625,No new judge appointed; Pak court adjourns 26/11 trial again,False,True
20110625,Harkat-ul-Mujahideen helped Osama bin Laden during Pak stay,False,True
20110625,India; Pakistan stick to guns; but finally get talking,False,True
20110625,Rabbani to be Pak's new foreign minister,False,True
20110625,No new judge appointed; Pak court adjourns 26/11 trial again,False,True
20110625,No new judge appointed; Pak court adjourns 26/11 trial again,False,True
20110625,Hina Rabbani set to be Pak's new foreign minister,False,True
20110625,Mush's ex-ADC found dead; mystery swirls,False,True
20110625,How Pak media reacted to secretary-level Indo-Pak talks,False,True
20110625,6 dead; 25 held hostage in Pakistan police station attack,False,True
20110626,Headley gives insight into LeT terror courses on Kashmir,True,False
20110626,No details about visit of Pak's 26/11 commission to India,False,True
20110626,Headley gives insight into LeT terror courses on Kashmir,True,False
20110626,Headley gives insight into LeT terror courses on Kashmir,True,False
20110626,12 killed in clash within Pak Taliban,False,True
20110626,Petition in Pakistani court: Is Meera a virgin?,False,True
20110626,Bugti's grandson among six killed in Karachi,False,True
20110626,Pak to set up databank on terrorists,False,True
20110626,3 former Pak generals under scanner for corruption,False,True
20110627,5 lakh tourists visited J&K in 2011,True,False
20110627,Two terrorists killed in J&K encounter,True,False
20110627,Taliban's female suicide bomber in Pak,False,True
20110628,Militant hideout busted in J&K; huge cache of arms recovered,True,False
20110628,Kashmir issue: Nehru's gift?,True,False
20110628,Pakistan to build more N-plants: Gilani,False,True
20110628,We can't match India militarily: Pak def minister,False,True
20110628,Split in Taliban over civilian killings in Pak,False,True
20110628,Cross-border raids spark Pak-Af war of words,False,True
20110628,US drone strikes kill 20 militants in Pakistan,False,True
20110628,We cannot match India militarily: Pak defence minister,False,True
20110629,Jug Suraiya: Let them ChiPak,False,True
20110629,Pak; Afghan militants to be tried in Jodhpur,False,True
20110629,BSF fires along Indo-Pak border in Samba,False,True
20110629,Omar Abdullah to serve full six-year term as J&K CM: PM,True,False
20110630,Kashmiri girls visit Pune,True,False
20110630,Jihadis threaten to attack 9 key Pak installations,False,True
20110701,4 smugglers held with Pak heroin,False,True
20110701,Anti-tank mine defused by BSF along Indo-Pak border,False,True
20110701,Ravi water flow: India; Pakistan engineers battle it out,False,True
20110701,ISI aids and abets terrorist sanctuaries in Pak: Ex-US general,False,True
20110702,India objects to OIC reference to J&K,True,False
20110702,Panthers Party moves SC against Kashmiri militant rehab policy,True,False
20110702,Kashmir's paper tigers,True,False
20110702,Contest in Pak univ: An ode to Osama,False,True
20110702,'US halted drone attacks from Pak 3 months ago',False,True
20110702,UK asks Pakistan to move decisively against al-Qaida,False,True
20110702,Latest standoff: Pakistan; US squabble over drone base,False,True
20110703,Sarabjit's sister urges Pak to probe case again,False,True
20110703,Pakistan's attitude towards terror has altered: Nirupama Rao,False,True
20110703,Pakistan's attitude towards terror has altered: Nirupama Rao,False,True
20110703,'Pak's attitude towards terror has altered',False,True
20110703,'Assassination of Pak minority affairs minister organised by Ilyas Kashmiri',True,True
20110704,State minister meets Pak virologist in jail,False,True
20110704,Pak attitude on terror has changed: Nirupama Rao,False,True
20110704,Osama bin Laden had support system in Pakistan: Donilon,False,True
20110705,'Pak has 14;000 Kashmiris in reserve for war against India',True,True
20110705,China gets its Pakistan reactors through NSG,False,True
20110705,Pak foreign minister to visit India on July 26,False,True
20110705,Cricket as tool to crystallize peace in Kashmir,True,False
20110705,First modelling school set up in Pakistan,False,True
20110705,'Pak has 14;000 Kashmiris in reserve for war against India',True,True
20110705,Pak takes land; air route to hunt Taliban on terror turf,False,True
20110705,Hundreds of Afghanistan militants enter Pak; attack checkpost,False,True
20110705,Pak rightwingers slam US for gay event at mission,False,True
20110705,Attack on security forces convoy in Pak kills 5 soldiers,False,True
20110706,Six policemen injured in IED explosion in J&K,True,False
20110706,J&K disappearance case: HC asks Omar govt to pay Rs 20 lakh compensation,True,False
20110706,4 militants killed in US drone attack,False,True
20110706,India is Pak's most important neighbour: Gilani,False,True
20110706,Canada blacklists Pakistani Taliban as terrorist group,False,True
20110707,Pak begins construction work at gurdwaras; temples,False,True
20110707,She loves her designer-wear from Pakistan,False,True
20110707,Reports about 14;000 militants waiting to sneak into J&K 'highly exaggerated': Chidmabaram,True,False
20110707,Huge cache of arms; ammunition recovered from village near Indo-Pak border,False,True
20110707,'No indication from Pak on sending judicial panel for 26/11 case',False,True
20110707,'Pak to give voice samples of 26/11 accused if court allows',False,True
20110707,NKorea paid Pak for N-tech: AQ Khan,False,True
20110707,Sectarian clashes return to bleed Karachi; 29 killed,False,True
20110707,'Don't let Osama kin leave Pakistan',False,True
20110707,Pak nuclear stockpile to touch 200 in a decade: Experts,False,True
20110707,Afghan; Pak militants breach borders for tit-for-tat attacks,False,True
20110708,Pak body denies allowing commercial plaza on gurdwara land,False,True
20110708,Hurriyat hawk Geelani put under house arrest,True,False
20110708,China making armed drones; eyes Pak; Arab states for sales,False,True
20110708,My cousin; not I; was interested in Benazir: Imran Khan,False,True
20110708,AQ Khan implicates Pak military in nuclear sales to North Korea,False,True
20110709,Paki footwear; suits a rage at expo,False,True
20110709,Two Jaish-e-Mohammad terrorists killed in south Kashmir,True,False
20110709,Chinese woman accused of shipping paints to Pak nuke plant,False,True
20110709,Shoot-at-sight as Karachi burns,False,True
20110709,Death toll in Karachi violence climbs to 103,False,True
20110710,J&K wants a solution; but not with guns,True,False
20110710,J&K college students defy radicals; hold music fest,True,False
20110710,Headley wants his son to be a top Pakistani commando,False,True
20110710,HuJI threatens to attack Pakistan's High Commission in India,False,True
20110710,Pak asks US to share actionable intelligence on Zawahiri,False,True
20110710,Pervez Musharraf has Rs 8 crore; farmhouse: Report,False,True
20110710,Pak couple sues American airline for racial profiling,False,True
20110710,Headley wants his son to be a top Pakistani commando,False,True
20110711,Delhi govt increases salaries of Kashmiri migrant teachers,True,False
20110711,HuJI: Will bomb embassy; govt office if Pak gives info to India,False,True
20110711,Six killed in blast at rally in Pakistan,False,True
